"ID","AUTHOR","FILENAME","DATEEXECUTED","ORDEREXECUTED","EXECTYPE","MD5SUM","DESCRIPTION","COMMENTS","TAG","LIQUIBASE","CONTEXTS","LABELS","DEPLOYMENT_ID"
"init-1","limit (generated)","db/changelog/initial_schema_table.yaml","2023-04-12T18:46:29.713","1","EXECUTED","8:c05eb3e9a5708f34b14020ce1af33499","createTable tableName=pbl_consulta","","","4.3.3","()","","1317988860"
"init-2","limit (generated)","db/changelog/initial_schema_table.yaml","2023-04-12T18:46:29.739","2","EXECUTED","8:1193b75b3fdf47cdd652101032f7d685","createTable tableName=pbl_entitat","","","4.3.3","()","","1317988860"
"init-3","limit (generated)","db/changelog/initial_schema_table.yaml","2023-04-12T18:46:29.741","3","EXECUTED","8:7f0cbf2256dbbbd1045e463687af78c7","createTable tableName=pbl_entitat_servei","","","4.3.3","()","","1317988860"
"init-4","limit (generated)","db/changelog/initial_schema_table.yaml","2023-04-12T18:46:29.745","4","EXECUTED","8:182d9201293b1ffb7bc191f5c549b539","createTable tableName=pbl_entitat_usuari","","","4.3.3","()","","1317988860"
"init-5","limit (generated)","db/changelog/initial_schema_table.yaml","2023-04-12T18:46:29.748","5","EXECUTED","8:aaf4169fa81fd38f0600378c0d3ee636","createTable tableName=pbl_organ_gestor","","","4.3.3","()","","1317988860"
"init-6","limit (generated)","db/changelog/initial_schema_table.yaml","2023-04-12T18:46:29.751","6","EXECUTED","8:26ca271cb856f43dcea59e49f983269b","createTable tableName=pbl_procediment","","","4.3.3","()","","1317988860"
"init-7","limit (generated)","db/changelog/initial_schema_table.yaml","2023-04-12T18:46:29.759","7","EXECUTED","8:909a5d12bd7f104e449bd09cf5a2b552","createTable tableName=pbl_procediment_servei","","","4.3.3","()","","1317988860"
"init-8","limit (generated)","db/changelog/initial_schema_table.yaml","2023-04-12T18:46:29.767","8","EXECUTED","8:d91e3f2f529a3691fe147b0187711de7","createTable tableName=pbl_servei_bus","","","4.3.3","()","","1317988860"
"init-9","limit (generated)","db/changelog/initial_schema_table.yaml","2023-04-12T18:46:29.772","9","EXECUTED","8:db1460907b678396ea40a37e975ad030","createTable tableName=pbl_servei_camp","","","4.3.3","()","","1317988860"
"init-10","limit (generated)","db/changelog/initial_schema_table.yaml","2023-04-12T18:46:29.791","10","EXECUTED","8:8e731a1867471e511dec457fa0f5a97e","createTable tableName=pbl_servei_camp_grup","","","4.3.3","()","","1317988860"
"init-11","limit (generated)","db/changelog/initial_schema_table.yaml","2023-04-12T18:46:29.795","11","EXECUTED","8:1e39df5882a78d01efaf4a2a8f54508c","createTable tableName=pbl_servei_config","","","4.3.3","()","","1317988860"
"init-12","limit (generated)","db/changelog/initial_schema_table.yaml","2023-04-12T18:46:29.799","12","EXECUTED","8:88b4726d2eec5de4fee2e8208f7b7fab","createTable tableName=pbl_servei_justif_camp","","","4.3.3","()","","1317988860"
"init-13","limit (generated)","db/changelog/initial_schema_table.yaml","2023-04-12T18:46:29.803","13","EXECUTED","8:1aadabb3ae4400a6b40fcca27b2d9134","createTable tableName=pbl_usuari","","","4.3.3","()","","1317988860"
"init-14","limit (generated)","db/changelog/initial_schema_table.yaml","2023-04-12T18:46:29.81","14","EXECUTED","8:2980da8a549f20a6a5a72cc2a31db6fc","createTable tableName=acl_sid","","","4.3.3","()","","1317988860"
"init-15","limit (generated)","db/changelog/initial_schema_table.yaml","2023-04-12T18:46:29.815","15","EXECUTED","8:43645ff01551c738055c3722e8ca267d","createTable tableName=acl_class","","","4.3.3","()","","1317988860"
"init-16","limit (generated)","db/changelog/initial_schema_table.yaml","2023-04-12T18:46:29.822","16","EXECUTED","8:b2aa88d1ab0b4534ae3436875e9d4f15","createTable tableName=acl_object_identity","","","4.3.3","()","","1317988860"
"init-17","limit (generated)","db/changelog/initial_schema_table.yaml","2023-04-12T18:46:29.827","17","EXECUTED","8:91cdb3d4374733d394c40dc619a8efca","createTable tableName=acl_entry","","","4.3.3","()","","1317988860"
"init-18","limit (generated)","db/changelog/initial_schema_table.yaml","2023-04-12T18:46:29.834","18","EXECUTED","8:b34bb783d15fd6bb08ab173b5901900f","createTable tableName=core_cache_certificados","","","4.3.3","()","","1317988860"
"init-19","limit (generated)","db/changelog/initial_schema_table.yaml","2023-04-12T18:46:29.839","19","EXECUTED","8:ac33174bae197b1aeabf34e66933f2a4","createTable tableName=core_clave_privada","","","4.3.3","()","","1317988860"
"init-19a","limit (generated)","db/changelog/initial_schema_table.yaml","2023-04-12T18:46:29.85","20","EXECUTED","8:76bd237927e563656b9742033c34bc90","sql","","","4.3.3","caib","","1317988860"
"init-20","limit (generated)","db/changelog/initial_schema_table.yaml","2023-04-12T18:46:29.855","21","EXECUTED","8:48c43a088ad453d2205d8cd7f8cdcdc9","createTable tableName=core_clave_publica","","","4.3.3","()","","1317988860"
"init-21","limit (generated)","db/changelog/initial_schema_table.yaml","2023-04-12T18:46:29.859","22","EXECUTED","8:f69891e9197d36cc52f9364c266f1993","createTable tableName=core_codigo_error","","","4.3.3","()","","1317988860"
"init-22","limit (generated)","db/changelog/initial_schema_table.yaml","2023-04-12T18:46:29.864","23","EXECUTED","8:4fe37d85662c6997b5bfcb81383bcfa0","createTable tableName=core_emisor_certificado","","","4.3.3","()","","1317988860"
"init-23","limit (generated)","db/changelog/initial_schema_table.yaml","2023-04-12T18:46:29.87","24","EXECUTED","8:fd6882b36ef772392b496c78fafbb9e2","createTable tableName=core_estado_peticion","","","4.3.3","()","","1317988860"
"init-24","limit (generated)","db/changelog/initial_schema_table.yaml","2023-04-12T18:46:29.875","25","EXECUTED","8:d9a8b6a55715d39e0e215e5a3fb629e4","createTable tableName=core_modulo","","","4.3.3","()","","1317988860"
"init-25","limit (generated)","db/changelog/initial_schema_table.yaml","2023-04-12T18:46:29.881","26","EXECUTED","8:a7ec649a97da51f194a14972655c47f6","createTable tableName=core_modulo_configuracion","","","4.3.3","()","","1317988860"
"init-26","limit (generated)","db/changelog/initial_schema_table.yaml","2023-04-12T18:46:29.886","27","EXECUTED","8:b1fd538923b9726b0d4e892555486bb5","createTable tableName=core_req_modulo_pdf","","","4.3.3","()","","1317988860"
"init-27","limit (generated)","db/changelog/initial_schema_table.yaml","2023-04-12T18:46:29.891","28","EXECUTED","8:4b3cd7402428df08b547844f3884e385","createTable tableName=core_req_modulo_pdf_cesionario","","","4.3.3","()","","1317988860"
"init-28","limit (generated)","db/changelog/initial_schema_table.yaml","2023-04-12T18:46:29.897","29","EXECUTED","8:a2810b8456829d64225e03a2d166bac7","createTable tableName=core_organismo_cesionario","","","4.3.3","()","","1317988860"
"init-29","limit (generated)","db/changelog/initial_schema_table.yaml","2023-04-12T18:46:29.902","30","EXECUTED","8:4586f73302805735264c67e32664cbc3","createTable tableName=core_parametro_configuracion","","","4.3.3","()","","1317988860"
"init-30","limit (generated)","db/changelog/initial_schema_table.yaml","2023-04-12T18:46:29.909","31","EXECUTED","8:670cbfa8630e81f88a809eaa579e2e6d","createTable tableName=core_peticion_respuesta","","","4.3.3","()","","1317988860"
"init-31","limit (generated)","db/changelog/initial_schema_table.yaml","2023-04-12T18:46:29.925","32","EXECUTED","8:901d54ef6b5128feacd5e6f8e9d0d60c","createTable tableName=core_servicio","","","4.3.3","()","","1317988860"
"init-32","limit (generated)","db/changelog/initial_schema_table.yaml","2023-04-12T18:46:29.934","33","EXECUTED","8:5dd772bc59066f4162e3eac2643d4e66","createTable tableName=core_tipo_mensaje","","","4.3.3","()","","1317988860"
"init-33","limit (generated)","db/changelog/initial_schema_table.yaml","2023-04-12T18:46:29.94","34","EXECUTED","8:4927d66670628b0dc45d64787149e60a","createTable tableName=core_token_data","","","4.3.3","()","","1317988860"
"init-34","limit (generated)","db/changelog/initial_schema_table.yaml","2023-04-12T18:46:29.948","35","EXECUTED","8:7c6cab8dcc482606f25dcfcb618251f8","createTable tableName=core_transmision","","","4.3.3","()","","1317988860"
"init-35","limit (generated)","db/changelog/initial_schema_table.yaml","2023-04-12T18:46:29.959","36","EXECUTED","8:d4d3b35084662ef66741bd651c38c915","createTable tableName=core_req_secuencia_id_peticion","","","4.3.3","()","","1317988860"
"init-36","limit (generated)","db/changelog/initial_schema_table.yaml","2023-04-12T18:46:29.966","37","EXECUTED","8:b6bd560b63477758e49d858c57023aff","createTable tableName=core_req_cesionarios_servicios","","","4.3.3","()","","1317988860"
"init-constraint-1","limit (generated)","db/changelog/initial_schema_constraint.yaml","2023-04-12T18:46:29.973","38","EXECUTED","8:4b2e2ab6527ee1efda59eb5e561f2496","addForeignKeyConstraint baseTableName=pbl_consulta, constraintName=pbl_consulta_pare_fk, referencedTableName=pbl_consulta; addForeignKeyConstraint baseTableName=pbl_consulta, constraintName=pbl_procserv_consulta_fk, referencedTableName=pbl_procediment_...","","","4.3.3","()","","1317988860"
"init-constraint-2","limit (generated)","db/changelog/initial_schema_constraint.yaml","2023-04-12T18:46:29.981","39","EXECUTED","8:dda8b90913a2a71bb2a05e56e1238be5","addUniqueConstraint constraintName=pbl_entitat_codi_uk, tableName=pbl_entitat; addForeignKeyConstraint baseTableName=pbl_entitat, constraintName=pbl_createdby_usuari_fk, referencedTableName=pbl_usuari; addForeignKeyConstraint baseTableName=pbl_entitat,...","","","4.3.3","()","","1317988860"
"init-constraint-3","limit (generated)","db/changelog/initial_schema_constraint.yaml","2023-04-12T18:46:29.99","40","EXECUTED","8:3fa20d4cbaf672ae7bb9521a1f1d35cc","addUniqueConstraint constraintName=pbl_entitat_servei_uk, tableName=pbl_entitat_servei; addForeignKeyConstraint baseTableName=pbl_entitat_servei, constraintName=pbl_entitat_entiserv_fk, referencedTableName=pbl_entitat; addForeignKeyConstraint baseTable...","","","4.3.3","()","","1317988860"
"init-constraint-4","limit (generated)","db/changelog/initial_schema_constraint.yaml","2023-04-12T18:46:29.997","41","EXECUTED","8:b38286e0db8a032bee9e4d1b539b5e79","addForeignKeyConstraint baseTableName=pbl_entitat_usuari, constraintName=pbl_entitat_entiusr_fk, referencedTableName=pbl_entitat; addForeignKeyConstraint baseTableName=pbl_entitat_usuari, constraintName=pbl_usuari_entiusr_fk, referencedTableName=pbl_us...","","","4.3.3","()","","1317988860"
"init-constraint-5","limit (generated)","db/changelog/initial_schema_constraint.yaml","2023-04-12T18:46:30.011","42","EXECUTED","8:115f7e63be76a8dc34779bc1efbf4022","addUniqueConstraint constraintName=pbl_organ_gestor_uk, tableName=pbl_organ_gestor; addForeignKeyConstraint baseTableName=pbl_organ_gestor, constraintName=pbl_entitat_organ_gestor_fk, referencedTableName=pbl_entitat","","","4.3.3","()","","1317988860"
"init-constraint-6","limit (generated)","db/changelog/initial_schema_constraint.yaml","2023-04-12T18:46:30.025","43","EXECUTED","8:3b72ecd01c70e996850c61e1eea00f72","addUniqueConstraint constraintName=pbl_procediment_uk, tableName=pbl_procediment; addUniqueConstraint constraintName=pbl_proid_uk, tableName=pbl_procediment; addForeignKeyConstraint baseTableName=pbl_procediment, constraintName=pbl_entitat_proced_fk, r...","","","4.3.3","()","","1317988860"
"init-constraint-7","limit (generated)","db/changelog/initial_schema_constraint.yaml","2023-04-12T18:46:30.034","44","EXECUTED","8:84547af494fa74f523e8cee9397fa554","addUniqueConstraint constraintName=pbl_procediment_servei_uk, tableName=pbl_procediment_servei; addForeignKeyConstraint baseTableName=pbl_procediment_servei, constraintName=pbl_proced_procserv_fk, referencedTableName=pbl_procediment; addForeignKeyConst...","","","4.3.3","()","","1317988860"
"init-constraint-8","limit (generated)","db/changelog/initial_schema_constraint.yaml","2023-04-12T18:46:30.041","45","EXECUTED","8:2c3626dea6f1a1b35330b8cb23b2018c","addForeignKeyConstraint baseTableName=pbl_servei_bus, constraintName=pbl_entitat_servbus_fk, referencedTableName=pbl_entitat; addForeignKeyConstraint baseTableName=pbl_servei_bus, constraintName=FK31B17CA01D90EB87, referencedTableName=pbl_usuari; addFo...","","","4.3.3","()","","1317988860"
"init-constraint-9","limit (generated)","db/changelog/initial_schema_constraint.yaml","2023-04-12T18:46:30.047","46","EXECUTED","8:2671f3200aca573cbc609b6b34a4ed26","addUniqueConstraint constraintName=pbl_servei_camp_uk, tableName=pbl_servei_camp; addForeignKeyConstraint baseTableName=pbl_servei_camp, constraintName=pbl_pare_servcamp_fk, referencedTableName=pbl_servei_camp; addForeignKeyConstraint baseTableName=pbl...","","","4.3.3","()","","1317988860"
"init-constraint-10","limit (generated)","db/changelog/initial_schema_constraint.yaml","2023-04-12T18:46:30.053","47","EXECUTED","8:a256f0df6fb81359ff93cb0feadb67a6","addForeignKeyConstraint baseTableName=pbl_servei_camp_grup, constraintName=FKFB5B19E41D90EB87, referencedTableName=pbl_usuari; addForeignKeyConstraint baseTableName=pbl_servei_camp_grup, constraintName=FKFB5B19E424DDA730, referencedTableName=pbl_usuari","","","4.3.3","()","","1317988860"
"init-constraint-11","limit (generated)","db/changelog/initial_schema_constraint.yaml","2023-04-12T18:46:30.059","48","EXECUTED","8:4d923a49582959f956b7473c4b7a2592","addForeignKeyConstraint baseTableName=pbl_servei_config, constraintName=FKDEB551221D90EB87, referencedTableName=pbl_usuari; addForeignKeyConstraint baseTableName=pbl_servei_config, constraintName=FKDEB5512224DDA730, referencedTableName=pbl_usuari","","","4.3.3","()","","1317988860"
"init-constraint-12","limit (generated)","db/changelog/initial_schema_constraint.yaml","2023-04-12T18:46:30.064","49","EXECUTED","8:ca7884cb7e425ffdf91d8ad5978cfcc3","addUniqueConstraint constraintName=pbl_servei_justif_camp_uk, tableName=pbl_servei_justif_camp; addForeignKeyConstraint baseTableName=pbl_servei_justif_camp, constraintName=FKE04E98171D90EB87, referencedTableName=pbl_usuari; addForeignKeyConstraint bas...","","","4.3.3","()","","1317988860"
"init-constraint-13","limit (generated)","db/changelog/initial_schema_constraint.yaml","2023-04-12T18:46:30.072","50","EXECUTED","8:2de3d390506f50a36b2ed6b3d37f757e","addUniqueConstraint constraintName=acl_sid_uk, tableName=acl_sid; addUniqueConstraint constraintName=acl_class_uk, tableName=acl_class; addUniqueConstraint constraintName=acl_oid_uk, tableName=acl_object_identity; addForeignKeyConstraint baseTableName=...","","","4.3.3","()","","1317988860"
"init-constraint-14","limit (generated)","db/changelog/initial_schema_constraint.yaml","2023-04-12T18:46:30.078","51","EXECUTED","8:7e8812addd7f872ab5aef3ba369e444a","addForeignKeyConstraint baseTableName=core_clave_privada, constraintName=clave_privada_organismo, referencedTableName=core_organismo_cesionario","","","4.3.3","()","","1317988860"
"init-constraint-15","limit (generated)","db/changelog/initial_schema_constraint.yaml","2023-04-12T18:46:30.083","52","EXECUTED","8:22e927b8e00660931777f90d64e2e630","addForeignKeyConstraint baseTableName=core_modulo_configuracion, constraintName=mod_conf_modulo, referencedTableName=core_modulo; addForeignKeyConstraint baseTableName=core_modulo_configuracion, constraintName=mod_conf_servicio, referencedTableName=cor...","","","4.3.3","()","","1317988860"
"init-constraint-16","limit (generated)","db/changelog/initial_schema_constraint.yaml","2023-04-12T18:46:30.088","53","EXECUTED","8:962678f27ec22b514bb6ad81dc5192ff","addForeignKeyConstraint baseTableName=core_req_modulo_pdf_cesionario, constraintName=fk_modulo_mod_pdf, referencedTableName=core_modulo; addForeignKeyConstraint baseTableName=core_req_modulo_pdf_cesionario, constraintName=fk_servicio_mod_pdf, reference...","","","4.3.3","()","","1317988860"
"init-constraint-17","limit (generated)","db/changelog/initial_schema_constraint.yaml","2023-04-12T18:46:30.093","54","EXECUTED","8:882ad2ca02c467969866d745b8800b6e","addForeignKeyConstraint baseTableName=core_peticion_respuesta, constraintName=pet_resp_servicio, referencedTableName=core_servicio","","","4.3.3","()","","1317988860"
"init-constraint-18","limit (generated)","db/changelog/initial_schema_constraint.yaml","2023-04-12T18:46:30.104","55","EXECUTED","8:bba785899059549bdd772d90b22805aa","addForeignKeyConstraint baseTableName=core_servicio, constraintName=serv_emisor, referencedTableName=core_emisor_certificado; addForeignKeyConstraint baseTableName=core_servicio, constraintName=serv_clavecifrado, referencedTableName=core_clave_publica;...","","","4.3.3","()","","1317988860"
"init-constraint-19","limit (generated)","db/changelog/initial_schema_constraint.yaml","2023-04-12T18:46:30.109","56","EXECUTED","8:ffae2b82b395ce2161983d9cae3f1b30","addForeignKeyConstraint baseTableName=core_token_data, constraintName=token_peticion, referencedTableName=core_peticion_respuesta; addForeignKeyConstraint baseTableName=core_token_data, constraintName=token_tipo, referencedTableName=core_tipo_mensaje","","","4.3.3","()","","1317988860"
"init-constraint-20","limit (generated)","db/changelog/initial_schema_constraint.yaml","2023-04-12T18:46:30.113","57","EXECUTED","8:e5dbff76bc6642e0f0ed7578dcf2efa2","addForeignKeyConstraint baseTableName=core_transmision, constraintName=trans_peticion, referencedTableName=core_peticion_respuesta","","","4.3.3","()","","1317988860"
"init-index-1","limit (generated)","db/changelog/initial_schema_index.yaml","2023-04-12T18:46:30.117","58","EXECUTED","8:ccd1973b417477dbbada7e2af0528192","createIndex indexName=pbl_entitat_usuari_uk, tableName=pbl_entitat_usuari","","","4.3.3","()","","1317988860"
"init-index-2","limit (generated)","db/changelog/initial_schema_index.yaml","2023-04-12T18:46:30.122","59","EXECUTED","8:719c6fed54ee5851eadfd10060fe861b","addUniqueConstraint constraintName=pbl_entitat_usuari_uk, forIndexName=pbl_entitat_usuari_uk, tableName=pbl_entitat_usuari","","","4.3.3","()","","1317988860"
"init-index-3","limit (generated)","db/changelog/initial_schema_index.yaml","2023-04-12T18:46:30.126","60","EXECUTED","8:295444f2f1edca66df1bb8fb18168586","createIndex indexName=pbl_consulta_createdby_i, tableName=pbl_consulta","","","4.3.3","()","","1317988860"
"init-index-4","limit (generated)","db/changelog/initial_schema_index.yaml","2023-04-12T18:46:30.131","61","EXECUTED","8:5e9164a94abd8d55041c51e6b49d8c57","createIndex indexName=pbl_consulta_mult_i, tableName=pbl_consulta","","","4.3.3","()","","1317988860"
"init-index-5","limit (generated)","db/changelog/initial_schema_index.yaml","2023-04-12T18:46:30.137","62","EXECUTED","8:4b72dd70fa36996bde081b94146f9b44","createIndex indexName=pbl_consulta_pare_i, tableName=pbl_consulta","","","4.3.3","()","","1317988860"
"init-index-6","limit (generated)","db/changelog/initial_schema_index.yaml","2023-04-12T18:46:30.155","63","EXECUTED","8:d6d838e471661214fafa917ca1cfd4f8","createIndex indexName=pbl_consulta_procserv_i, tableName=pbl_consulta","","","4.3.3","()","","1317988860"
"init-index-7","limit (generated)","db/changelog/initial_schema_index.yaml","2023-04-12T18:46:30.161","64","EXECUTED","8:e9dcc7b391346e813c8efdf6906c4738","createIndex indexName=pbl_entiserv_entitat_i, tableName=pbl_entitat_servei","","","4.3.3","()","","1317988860"
"init-index-8","limit (generated)","db/changelog/initial_schema_index.yaml","2023-04-12T18:46:30.173","65","EXECUTED","8:e6a0c138374e6baa6db57efb04ff801e","createIndex indexName=pbl_entiserv_servei_i, tableName=pbl_entitat_servei","","","4.3.3","()","","1317988860"
"init-index-9","limit (generated)","db/changelog/initial_schema_index.yaml","2023-04-12T18:46:30.182","66","EXECUTED","8:f8f175c183c096dda57cd14f7e58f53a","createIndex indexName=pbl_entiusr_entitat_i, tableName=pbl_entitat_usuari","","","4.3.3","()","","1317988860"
"init-index-10","limit (generated)","db/changelog/initial_schema_index.yaml","2023-04-12T18:46:30.19","67","EXECUTED","8:06df7c166a910e82b295d685e96093c2","createIndex indexName=pbl_entiusr_usuari_i, tableName=pbl_entitat_usuari","","","4.3.3","()","","1317988860"
"init-index-11","limit (generated)","db/changelog/initial_schema_index.yaml","2023-04-12T18:46:30.197","68","EXECUTED","8:72de26a8403df3ba692dbec5b0d65862","createIndex indexName=pbl_procediment_entitat_i, tableName=pbl_procediment","","","4.3.3","()","","1317988860"
